Year,State,County,Ownership,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
2025,Colorado,"Kit Carson County",Federal Government,9,39,37,39,"619,807","1,244",0.67,0.64
2025,Colorado,"Lake County",Federal Government,4,54,53,53,"1,408,603","2,032",0.91,1.09
2025,Colorado,"La Plata County",Federal Government,24,336,328,331,"7,486,413","1,736",0.65,0.73
2025,Colorado,"Larimer County",Federal Government,48,"2,578","2,566","2,566","74,273,915","2,223",0.79,0.92
2025,Colorado,"Las Animas County",Federal Government,11,70,65,67,"1,202,930","1,374",0.75,0.89
2025,Colorado,"Lincoln County",Federal Government,7,20,20,20,"314,732","1,211",0.47,0.42
2025,Colorado,"Logan County",Federal Government,10,55,56,54,"938,584","1,313",0.36,0.37
2025,Colorado,"Mesa County",Federal Government,43,"1,934","1,938","1,944","51,750,161","2,053",1.52,2.11
2025,Colorado,"Mineral County",Federal Government,2,4,4,4,"60,890","1,171",0.29,0.29
2025,Colorado,"Moffat County",Federal Government,14,96,96,101,"2,072,891","1,633",1.16,1.2
2025,Colorado,"Montezuma County",Federal Government,20,295,295,306,"5,995,520","1,544",1.73,2.24
2025,Colorado,"Montrose County",Federal Government,18,337,339,348,"7,833,684","1,765",1.04,1.36
2025,Colorado,"Morgan County",Federal Government,11,88,94,89,"2,035,005","1,733",0.35,0.43
2025,Colorado,"Otero County",Federal Government,12,95,92,95,"1,677,640","1,373",0.81,0.94
2025,Colorado,"Ouray County",Federal Government,4,9,9,8,"187,288","1,662",0.21,0.29
2025,Colorado,"Park County",Federal Government,12,63,59,61,"1,347,719","1,700",1.07,1.29
2025,Colorado,"Phillips County",Federal Government,5,25,26,26,"361,726","1,084",0.78,0.66
2025,Colorado,"Pitkin County",Federal Government,8,71,70,72,"1,800,884","1,951",0.19,0.18
2025,Colorado,"Prowers County",Federal Government,8,40,37,37,"651,335","1,318",0.4,0.46
2025,Colorado,"Pueblo County",Federal Government,29,927,914,912,"19,436,966","1,629",0.77,0.87
2025,Colorado,"Rio Blanco County",Federal Government,4,67,67,67,"1,325,682","1,522",1.23,1.13
2025,Colorado,"Rio Grande County",Federal Government,8,113,108,108,"2,167,395","1,520",1.32,1.66
2025,Colorado,"Routt County",Federal Government,10,101,97,94,"1,942,217","1,535",0.29,0.28
2025,Colorado,"Saguache County",Federal Government,10,41,40,41,"797,021","1,508",1.25,1.82
2025,Colorado,"San Juan County",Federal Government,1,1,1,0,"9,792","1,130",0,0.09
2025,Colorado,"San Miguel County",Federal Government,7,28,28,29,"532,443","1,446",0.22,0.2
2025,Colorado,"Sedgwick County",Federal Government,5,18,16,18,"254,412","1,129",1.28,1.26
2025,Colorado,"Summit County",Federal Government,5,52,55,53,"1,203,168","1,735",0.11,0.13
2025,Colorado,"Teller County",Federal Government,8,48,45,45,"842,844","1,409",0.29,0.29
2025,Colorado,"Washington County",Federal Government,8,34,33,32,"497,661","1,160",1.33,1.47
2025,Colorado,"Weld County",Federal Government,56,721,721,719,"16,443,560","1,756",0.31,0.3
2025,Colorado,"Yuma County",Federal Government,10,45,46,48,"635,903","1,056",0.63,0.52
2025,Colorado,"Unknown Or Undefined",Federal Government,95,"1,163","1,154","1,119","37,754,956","2,536",1.98,1.34
2025,Connecticut,"Capitol Planning Region",Federal Government,143,"5,456","5,420","5,454","132,942,107","1,879",0.54,0.43
2025,Connecticut,"Greater Bridgeport Planning Region",Federal Government,33,784,794,787,"18,983,182","1,852",0.36,0.33
2025,Connecticut,"Lower Connecticut River Valley Planning Region",Federal Government,38,371,353,303,"6,090,774","1,369",0.22,0.18
2025,Connecticut,"Naugatuck Valley Planning Region",Federal Government,40,839,819,784,"15,584,497","1,473",0.26,0.21
2025,Connecticut,"Northeastern Connecticut Planning Region",Federal Government,35,191,188,188,"3,354,852","1,365",0.34,0.31
2025,Connecticut,"Northwest Hills Planning Region",Federal Government,39,270,269,270,"4,942,299","1,410",0.38,0.32
2025,Connecticut,"South Central Connecticut Planning Region",Federal Government,73,"4,850","4,809","4,909","146,637,187","2,323",0.92,1.04
2025,Connecticut,"Southeastern Connecticut Planning Region",Federal Government,71,"2,854","2,858","2,892","65,932,284","1,768",1.18,1.07
2025,Connecticut,"Western Connecticut Planning Region",Federal Government,63,"1,835","1,813","1,835","41,147,722","1,732",0.33,0.13
2025,Connecticut,"Unknown Or Undefined",Federal Government,76,"1,019","1,015",983,"32,793,664","2,508",1.07,0.58
2025,Delaware,"Kent County",Federal Government,59,"1,811","1,806","1,823","42,236,177","1,792",1.34,1.61
2025,Delaware,"New Castle County",Federal Government,61,"3,741","3,727","3,750","104,097,808","2,141",0.64,0.6
2025,Delaware,"Sussex County",Federal Government,38,690,688,699,"15,505,887","1,723",0.4,0.47
2025,Delaware,"Unknown Or Undefined",Federal Government,58,518,520,514,"16,016,812","2,382",3.27,2.62
2025,District of Columbia,"District of Columbia, not unknown",Federal Government,343,"191,442","191,208","192,542","7,208,745,606","2,892",13.3,11.17
2025,Florida,"Alachua County",Federal Government,47,"4,895","4,900","4,845","132,253,383","2,085",1.77,2.17
2025,Florida,"Baker County",Federal Government,4,72,74,74,"1,393,610","1,462",0.51,0.63
2025,Florida,"Bay County",Federal Government,55,"4,118","4,123","4,111","112,692,532","2,105",2.55,3.96
2025,Florida,"Bradford County",Federal Government,5,26,27,27,"425,210","1,227",0.22,0.21
2025,Florida,"Brevard County",Federal Government,74,"6,919","6,914","6,920","202,221,384","2,249",1.46,1.78
2025,Florida,"Broward County",Federal Government,99,"7,678","7,657","7,644","207,831,941","2,087",0.46,0.49
2025,Florida,"Calhoun County",Federal Government,4,18,22,24,"358,209","1,292",0.38,0.42
2025,Florida,"Charlotte County",Federal Government,12,371,365,361,"7,946,305","1,672",0.32,0.39
2025,Florida,"Citrus County",Federal Government,13,214,212,222,"4,109,206","1,463",0.32,0.38
2025,Florida,"Clay County",Federal Government,14,498,489,475,"10,502,067","1,658",0.42,0.43
2025,Florida,"Collier County",Federal Government,27,705,700,698,"16,237,908","1,782",0.2,0.2
2025,Florida,"Columbia County",Federal Government,11,"1,303","1,311","1,281","30,968,950","1,835",2.67,3.7
2025,Florida,"DeSoto County",Federal Government,5,124,124,125,"3,305,060","2,045",0.63,1.04
2025,Florida,"Dixie County",Federal Government,4,9,9,9,"139,551","1,193",0.16,0.16
2025,Florida,"Duval County",Federal Government,103,"18,261","18,259","18,287","421,716,712","1,776",1.69,1.47
2025,Florida,"Escambia County",Federal Government,59,"6,555","6,573","6,591","136,071,368","1,592",2.27,2.21
2025,Florida,"Flagler County",Federal Government,6,163,162,162,"3,050,010","1,445",0.29,0.33
2025,Florida,"Franklin County",Federal Government,4,11,12,13,"245,369","1,573",0.19,0.26
2025,Florida,"Gadsden County",Federal Government,10,74,69,69,"1,112,099","1,211",0.22,0.22
2025,Florida,"Gilchrist County",Federal Government,3,37,37,38,"623,248","1,284",0.51,0.53
2025,Florida,"Glades County",Federal Government,3,4,4,4,"103,023","1,981",0.1,0.14
2025,Florida,"Gulf County",Federal Government,3,16,15,14,"290,790","1,491",0.16,0.2
2025,Florida,"Hamilton County",Federal Government,4,30,31,32,"524,832","1,302",0.52,0.42
2025,Florida,"Hardee County",Federal Government,7,52,53,54,"953,551","1,384",0.38,0.44
2025,Florida,"Hendry County",Federal Government,8,95,92,92,"1,889,937","1,563",0.37,0.45
2025,Florida,"Hernando County",Federal Government,12,351,351,344,"6,949,492","1,533",0.35,0.43
2025,Florida,"Highlands County",Federal Government,16,281,284,283,"5,751,920","1,565",0.5,0.62
2025,Florida,"Hillsborough County",Federal Government,127,"16,803","16,812","16,682","479,806,450","2,201",1.08,1.16
2025,Florida,"Holmes County",Federal Government,7,58,56,56,"998,326","1,355",0.79,1.07
2025,Florida,"Indian River County",Federal Government,16,380,383,386,"7,999,083","1,607",0.34,0.32
2025,Florida,"Jackson County",Federal Government,17,445,448,448,"10,698,778","1,841",1.58,2.37
2025,Florida,"Jefferson County",Federal Government,6,31,29,32,"461,758","1,158",0.53,0.51
2025,Florida,"Lafayette County",Federal Government,2,11,11,11,"185,799","1,299",0.4,0.45
2025,Florida,"Lake County",Federal Government,37,651,631,637,"11,950,391","1,437",0.28,0.29
2025,Florida,"Lee County",Federal Government,52,"2,523","2,521","2,512","56,148,811","1,715",0.42,0.45
2025,Florida,"Leon County",Federal Government,41,"1,980","1,969","1,975","49,545,997","1,930",0.62,0.74
2025,Florida,"Levy County",Federal Government,10,69,72,71,"1,348,701","1,468",0.37,0.47
2025,Florida,"Liberty County",Federal Government,5,36,35,34,"828,590","1,821",0.92,1.37
2025,Florida,"Madison County",Federal Government,7,45,39,45,"665,161","1,190",0.46,0.47
2025,Florida,"Manatee County",Federal Government,29,"1,023","1,006","1,001","20,493,962","1,561",0.35,0.34
2025,Florida,"Marion County",Federal Government,40,910,927,936,"19,608,626","1,632",0.4,0.47
2025,Florida,"Martin County",Federal Government,15,286,285,282,"5,737,842","1,552",0.19,0.19
2025,Florida,"Miami-Dade County",Federal Government,154,"21,876","21,777","21,713","633,472,045","2,236",0.88,0.88
2025,Florida,"Monroe County",Federal Government,41,"1,439","1,435","1,446","31,121,709","1,662",1.54,1.61
2025,Florida,"Nassau County",Federal Government,11,568,559,561,"22,686,321","3,101",1.04,2.2
2025,Florida,"Okaloosa County",Federal Government,82,"9,004","9,001","8,973","248,228,522","2,123",5.21,6.77
2025,Florida,"Okeechobee County",Federal Government,3,72,67,71,"1,302,422","1,431",0.29,0.34
2025,Florida,"Orange County",Federal Government,87,"14,139","14,168","14,066","395,467,382","2,154",0.77,0.91
2025,Florida,"Osceola County",Federal Government,18,642,629,626,"13,093,908","1,593",0.27,0.32
2025,Florida,"Palm Beach County",Federal Government,78,"7,029","7,005","6,967","187,070,465","2,056",0.53,0.5
2025,Florida,"Pasco County",Federal Government,30,"1,080","1,073","1,074","23,525,000","1,682",0.37,0.43
2025,Florida,"Pinellas County",Federal Government,63,"7,835","7,778","7,683","210,211,471","2,082",0.89,1.04
2025,Florida,"Polk County",Federal Government,51,"1,494","1,463","1,477","31,296,106","1,629",0.29,0.32
2025,Florida,"Putnam County",Federal Government,21,116,112,118,"2,024,883","1,351",0.35,0.34
2025,Florida,"St. Johns County",Federal Government,22,856,858,847,"21,938,810","1,977",0.43,0.54
2025,Florida,"St. Lucie County",Federal Government,27,835,839,841,"20,451,993","1,877",0.47,0.64
2025,Florida,"Santa Rosa County",Federal Government,22,983,971,972,"19,524,448","1,540",1.14,1.32
2025,Florida,"Sarasota County",Federal Government,33,"1,107","1,095","1,110","25,149,630","1,752",0.29,0.3
2025,Florida,"Seminole County",Federal Government,28,"1,145","1,168","1,158","25,596,870","1,702",0.28,0.27
2025,Florida,"Sumter County",Federal Government,15,"1,724","1,717","1,734","50,807,218","2,266",2.14,3.21
2025,Florida,"Suwannee County",Federal Government,8,118,106,114,"1,981,624","1,353",0.5,0.54
2025,Florida,"Taylor County",Federal Government,4,28,28,29,"531,282","1,442",0.27,0.32
2025,Florida,"Union County",Federal Government,3,17,14,14,"277,270","1,422",0.2,0.24
2025,Florida,"Volusia County",Federal Government,42,"1,416","1,406","1,415","33,337,158","1,816",0.38,0.48
2025,Florida,"Wakulla County",Federal Government,8,96,95,97,"1,830,618","1,467",0.75,0.89
2025,Florida,"Walton County",Federal Government,10,189,191,194,"4,688,857","1,885",0.29,0.38
2025,Florida,"Washington County",Federal Government,5,34,32,32,"608,266","1,432",0.26,0.32
2025,Florida,"Unknown Or Undefined",Federal Government,112,"9,280","9,395","9,353","283,497,962","2,334",0.98,0.69
2025,Georgia,"Appling County",Federal Government,5,51,46,50,"868,191","1,363",0.33,0.23
2025,Georgia,"Atkinson County",Federal Government,2,15,14,15,"255,740","1,341",0.36,0.39
2025,Georgia,"Bacon County",Federal Government,5,26,24,24,"453,776","1,415",0.34,0.41
2025,Georgia,"Baker County",Federal Government,1,1,1,1,"17,328","1,333",0.12,0.13
2025,Georgia,"Baldwin County",Federal Government,5,77,77,79,"1,422,033","1,408",0.25,0.3
2025,Georgia,"Banks County",Federal Government,2,17,18,18,"325,348","1,417",0.19,0.23
2025,Georgia,"Barrow County",Federal Government,10,191,192,186,"3,829,812","1,553",0.38,0.45
2025,Georgia,"Bartow County",Federal Government,14,218,220,212,"4,178,378","1,483",0.23,0.23
2025,Georgia,"Ben Hill County",Federal Government,1,23,23,22,"384,102","1,304",0.2,0.24
2025,Georgia,"Berrien County",Federal Government,6,40,38,35,"584,200","1,193",0.46,0.4
2025,Georgia,"Bibb County",Federal Government,26,966,967,"1,000","22,826,430","1,796",0.66,0.79
2025,Georgia,"Bleckley County",Federal Government,3,33,29,33,"496,268","1,206",0.52,0.52
2025,Georgia,"Brantley County",Federal Government,4,27,28,30,"486,891","1,322",0.58,0.64
2025,Georgia,"Brooks County",Federal Government,5,24,22,24,"423,755","1,397",0.37,0.43
2025,Georgia,"Bryan County",Federal Government,7,199,196,196,"4,705,744","1,837",0.8,1.04
2025,Georgia,"Bulloch County",Federal Government,11,136,141,144,"2,739,412","1,502",0.26,0.31
2025,Georgia,"Burke County",Federal Government,8,37,34,34,"762,038","1,675",0.24,0.15
2025,Georgia,"Butts County",Federal Government,4,53,44,46,"809,105","1,306",0.27,0.3
2025,Georgia,"Calhoun County",Federal Government,5,16,16,16,"283,599","1,363",0.67,0.85
2025,Georgia,"Camden County",Federal Government,15,"2,788","2,781","2,780","67,147,028","1,856",8.86,10.87
2025,Georgia,"Candler County",Federal Government,2,19,20,20,"312,092","1,221",0.33,0.35
2025,Georgia,"Carroll County",Federal Government,13,246,243,245,"4,027,034","1,266",0.28,0.23
2025,Georgia,"Catoosa County",Federal Government,4,96,90,89,"1,665,929","1,398",0.28,0.36
2025,Georgia,"Charlton County",Federal Government,3,34,36,36,"698,740","1,521",0.91,1.16
2025,Georgia,"Chatham County",Federal Government,54,"2,695","2,686","2,662","63,288,680","1,816",0.81,0.91
2025,Georgia,"Chattahoochee County",Federal Government,5,41,47,47,"497,328",850,1.19,0.75
2025,Georgia,"Chattooga County",Federal Government,4,43,46,48,"664,404","1,119",0.48,0.47
2025,Georgia,"Cherokee County",Federal Government,12,369,371,377,"7,420,897","1,533",0.26,0.28
2025,Georgia,"Clarke County",Federal Government,25,"1,107","1,009","1,004","26,041,605","1,926",0.71,0.93
2025,Georgia,"Clay County",Federal Government,3,35,35,29,"594,262","1,385",2.48,4.69
2025,Georgia,"Clayton County",Federal Government,29,"1,083","1,080","1,054","27,564,955","1,977",0.42,0.36
2025,Georgia,"Clinch County",Federal Government,3,15,15,15,"213,635","1,096",0.32,0.3
2025,Georgia,"Cobb County",Federal Government,54,"2,594","2,562","2,544","67,255,989","2,016",0.35,0.33
2025,Georgia,"Coffee County",Federal Government,10,107,103,102,"2,033,417","1,504",0.29,0.36
2025,Georgia,"Colquitt County",Federal Government,11,115,114,116,"2,283,875","1,528",0.38,0.48
2025,Georgia,"Columbia County",Federal Government,7,550,562,554,"15,158,849","2,100",0.71,1.18
2025,Georgia,"Cook County",Federal Government,5,31,32,29,"490,730","1,231",0.32,0.37
2025,Georgia,"Coweta County",Federal Government,18,329,338,336,"7,596,144","1,748",0.36,0.44
2025,Georgia,"Crawford County",Federal Government,3,14,13,9,"261,976","1,679",0.36,0.74
2025,Georgia,"Crisp County",Federal Government,6,47,42,45,"825,906","1,422",0.28,0.33
2025,Georgia,"Dade County",Federal Government,3,28,28,27,"406,484","1,130",0.31,0.3
2025,Georgia,"Dawson County",Federal Government,1,40,40,38,"617,503","1,208",0.17,0.2
2025,Georgia,"Decatur County",Federal Government,7,42,42,43,"676,456","1,229",0.27,0.27
2025,Georgia,"DeKalb County",Federal Government,59,"13,851","13,763","13,731","372,394,173","2,079",2.3,2.29
2025,Georgia,"Dodge County",Federal Government,8,41,40,38,"697,277","1,352",0.4,0.52
2025,Georgia,"Dooly County",Federal Government,6,42,38,37,"741,522","1,463",0.73,0.98
2025,Georgia,"Dougherty County",Federal Government,25,"2,131","2,115","2,121","51,881,083","1,880",2.43,3.12
2025,Georgia,"Douglas County",Federal Government,9,263,256,239,"4,864,661","1,481",0.24,0.26
2025,Georgia,"Early County",Federal Government,8,36,39,43,"609,982","1,193",0.62,0.47
2025,Georgia,"Echols County",Federal Government,1,0,1,1,"9,807","1,132",0.08,0.05
2025,Georgia,"Effingham County",Federal Government,6,75,70,72,"1,175,106","1,250",0.26,0.23
2025,Georgia,"Elbert County",Federal Government,7,194,193,189,"4,929,558","1,975",1.62,2.76
2025,Georgia,"Emanuel County",Federal Government,9,60,56,56,"1,065,722","1,430",0.37,0.49
2025,Georgia,"Evans County",Federal Government,6,46,45,45,"1,077,290","1,828",0.5,0.86
2025,Georgia,"Fannin County",Federal Government,5,58,55,54,"941,364","1,301",0.37,0.43
2025,Georgia,"Fayette County",Federal Government,15,666,673,641,"21,919,880","2,555",0.69,1.18
2025,Georgia,"Floyd County",Federal Government,15,191,188,192,"3,936,297","1,591",0.22,0.26
2025,Georgia,"Forsyth County",Federal Government,8,258,263,255,"6,031,830","1,794",0.15,0.16
2025,Georgia,"Franklin County",Federal Government,5,53,53,51,"872,586","1,283",0.32,0.37
2025,Georgia,"Fulton County",Federal Government,144,"30,265","30,329","30,661","911,417,040","2,305",1.68,1.28
2025,Georgia,"Gilmer County",Federal Government,5,69,72,72,"1,470,829","1,594",0.45,0.62
2025,Georgia,"Glascock County",Federal Government,2,3,3,3,"30,966",794,0.39,0.34
2025,Georgia,"Glynn County",Federal Government,28,"2,054","2,086","2,078","67,188,485","2,494",2.55,4.54
2025,Georgia,"Gordon County",Federal Government,10,98,96,99,"1,739,490","1,370",0.21,0.17
2025,Georgia,"Grady County",Federal Government,6,71,70,75,"1,428,835","1,527",0.66,0.85
2025,Georgia,"Greene County",Federal Government,5,52,47,48,"736,573","1,156",0.34,0.31
2025,Georgia,"Gwinnett County",Federal Government,54,"3,126","3,165","3,043","74,943,662","1,853",0.41,0.44
2025,Georgia,"Habersham County",Federal Government,9,96,95,96,"1,741,957","1,401",0.32,0.33
